;question;answer
177;[<p>Коэффициент полезного действия тепловой машины 20%. Какую работу совершает машина, если нагреватель сообщает ей 102 кДж тепла?</p>, <p><em>Задача №5.5.27 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(\eta=20\%\), \(Q_н=102\) Дж, \(A-?\)</p>, <p>Коэффициент полезного действия тепловой машины можно определить как отношение работы \(A\) к количеству теплоты \(Q_н\), подведённое нагревателем:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\]</p>, <p>Откуда работа машины \(A\) равна:</p>, <p>\[A = \eta {Q_н}\]</p>, <p>Задача решена. Переведём КПД из процентов в доли единицы:</p>, <p>\[20\% = 0,2\]</p>, <p>Произведём расчёт численного ответа:</p>, <p>\[A = 0,2 \cdot 102 \cdot {10^3} = 20400\;Дж = 20,4\;кДж\]</p>]"
178;[<p>Определить коэффициент полезного действия теплового двигателя, если температура холодильника 280 К, а температура нагревателя втрое больше.</p>, <p><em>Задача №5.5.28 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];[<p>\(T_х=280\) К, \(T_н=3T_х\), \(\eta-?\)</p>, <p>КПД (коэффициент полезного действия) можно найти по следующей формуле:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\]</p>, <p>В условии задачи говорится, что температура нагревателя втрое больше температуры холодильника (\(T_н=3T_х\)), поэтому:</p>, <p>\[\eta = \frac{{3{T_х} – {T_х}}}{{3{T_х}}} = \frac{{2{T_х}}}{{3{T_х}}} = 0,667\]</p>, <p>Задача решена. Интересно, но решение не зависит от данной в условии температуры холодильника \(T_х\).</p>]
179;[<p>Идеальная тепловая машина совершает за цикл работу 1 кДж и отдаёт холодильнику 650 Дж теплоты. Определить КПД тепловой машины.</p>, <p><em>Задача №5.5.29 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];[<p>\(A=1\) кДж, \(Q_х=650\) Дж, \(\eta-?\)</p>, <p>Коэффициент полезного действия тепловой машины (не только идеальной, вообще любой) определяют по следующей формуле:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\]</p>, <p>Известно, что количество теплоты \(Q_н\), отданное нагревателем, количество теплоты \(Q_х\), принятое холодильником, и работа тепловой машины \(A\) связаны такой формулой:</p>, <p>\[{Q_н} = {Q_х} + A\]</p>, <p>Тогда:</p>, <p>\[\eta = \frac{A}{{{Q_х} + A}}\]</p>, <p>Задача решена в общем виде, теперь посчитаем ответ:</p>, <p>\[\eta = \frac{{1000}}{{650 + 1000}} = 0,606\]</p>]
180;[<p>В идеальной тепловой машине температура нагревателя в три раза выше температуры холодильника. Нагреватель передал газу 42 кДж теплоты. Какую работу совершил газ?</p>, <p><em>Задача №5.5.30 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(T_н=3T_х\), \(Q_н=42\) кДж, \(A-?\)</p>, <p>В общем случае КПД любой тепловой машины можно определить по формуле:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\]</p>, <p>Откуда искомая работа газа \(A\) равна:</p>, <p>\[A = \eta {Q_н}\;\;\;\;(1)\]</p>, <p>КПД идеальной тепловой машины (и только такой!) также можно определить по такой формуле:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\]</p>, <p>По условию температура нагревателя в три раза выше температуры холодильника, то есть \(T_н=3T_х\), тогда:</p>, <p>\[\eta = \frac{{3{T_х} – {T_х}}}{{3{T_х}}} = \frac{{2{T_х}}}{{3{T_х}}} = \frac{2}{3}\]</p>, <p>Тогда по формуле (1):</p>, <p>\[A = \frac{2}{3}{Q_н}\]</p>, <p>Численно работа тепловой машины \(A\) равна:</p>, <p>\[A = \frac{2}{3} \cdot 42 \cdot {10^3} = 28000\;Дж = 28\;кДж\]</p>]"
181;[<p>Во сколько раз максимально возможный КПД газовой турбины больше максимально возможного КПД паровой машины, работающей на перегретом паре при температуре 300 °C, если температура газов в турбине достигает 1000 °C? Отработанные газы и пар имеют одинаковую температуру 160 °C?</p>, <p><em>Задача №5.5.31 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_{н1}=300^\circ\) C, \(t_{н2}=1000^\circ\) C, \(t_х=160^\circ\) C, \(\frac{\eta_2}{\eta_1}-?\)</p>, <p>Максимально возможный КПД имеют тепловые машины, работающие по циклу Карно. КПД \(\eta\) таких тепловых машин можно определять по формуле:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\]</p>, <p>Тогда КПД паровой машины и газовой турбины можно определить, соответственно, по формулам:</p>, <p>\[\left\{ \begin{gathered}<br/> {\eta _1} = \frac{{{T_{н1}} – {T_х}}}{{{T_{н1}}}} \hfill \\<br/> {\eta _2} = \frac{{{T_{н2}} – {T_х}}}{{{T_{н2}}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Тогда искомое отношение \(\frac{\eta_2}{\eta_1}\), которое показывает во сколько раз максимально возможный КПД газовой турбины больше максимально возможного КПД паровой машины, равно:</p>, <p>\[\frac{{{\eta _2}}}{{{\eta _1}}} = \frac{{\left( {{T_{н2}} – {T_х}} \right) \cdot {T_{н1}}}}{{{T_{н2}} \cdot \left( {{T_{н1}} – {T_х}} \right)}}\]</p>, <p>Переведём температуры из градусов Цельсия в Кельвины:</p>, <p>\[300^\circ\;C = 573\;К\]</p>, <p>\[1000^\circ\;C = 1273\;К\]</p>, <p>\[160^\circ\;C = 433\;К\]</p>, <p>Посчитаем ответ:</p>, <p>\[\frac{{{\eta _2}}}{{{\eta _1}}} = \frac{{\left( {1273 – 433} \right) \cdot 573}}{{1273 \cdot \left( {573 – 433} \right)}} = 2,7\]</p>]"
182;[<p>Идеальная тепловая машина совершает работу 200 Дж, при этом холодильнику передаётся 300 Дж энергии. Определить КПД тепловой машины.</p>, <p><em>Задача №5.5.32 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];[<p>\(A=200\) Дж, \(Q_х=300\) Дж, \(\eta-?\)</p>, <p>Коэффициент полезного действия любой тепловой машины можно определить по такой формуле:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\]</p>, <p>Известно, что количество теплоты \(Q_н\), переданное нагревателем, количество теплоты \(Q_х\), принятое холодильником, и работа тепловой машины \(A\) связаны формулой:</p>, <p>\[{Q_н} = {Q_х} + A\]</p>, <p>Тогда первая формула примет вид:</p>, <p>\[\eta = \frac{A}{{{Q_х} + A}}\]</p>, <p>Задача решена, посчитаем ответ задачи:</p>, <p>\[\eta = \frac{{200}}{{300 + 200}} = 0,4\]</p>]
183;[<p>Каков КПД идеальной паровой турбины, если пар поступает в турбину при температуре 480 °C, а оставляет её – при 30 °C?</p>, <p><em>Задача №5.5.33 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_н=480^\circ\) C, \(t_х=30^\circ\) C, \(\eta-?\)</p>, <p>КПД идеального теплового двигателя (идеальный – значит работающий по циклу Карно) определяют из формулы:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\]</p>, <p>Температуры в этой формуле фигурируют в Кельвинах, а в условии даны в градусах Цельсия, поэтому нужно перевести их из одной единицы измерения в другую.</p>, <p>\[480^\circ\;C = 753\;К\]</p>, <p>\[30^\circ\;C = 303\;К\]</p>, <p>Число коэффициент полезного действия \(\eta\) равен:</p>, <p>\[\eta = \frac{{753 – 303}}{{753}} = 0,598\]</p>]"
184;[<p>КПД тепловой машины равен 15%. Какое количество теплоты передано от нагревателя рабочему веществу за время, в течение которого машиной совершена полезная работа 150 Дж?</p>, <p><em>Задача №5.5.34 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(\eta=15\%\), \(A=150\) Дж, \(Q_н-?\)</p>, <p>Коэффициент полезного действия \(\eta\) любой тепловой машины можно определить по такой простой формуле:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\]</p>, <p>Откуда искомое количество теплоты \(Q_н\), переданное от нагревателя рабочему веществу, равно:</p>, <p>\[{Q_н} = \frac{A}{\eta }\]</p>, <p>Для правильного расчёта ответа КПД нужно подставлять в долях единицы:</p>, <p>\[15\% = 0,15\]</p>, <p>Произведём вычисления:</p>, <p>\[{Q_н} = \frac{{150}}{{0,15}} = 1000\;Дж\]</p>]"
185;[<p>В результате циклического процесса газ совершил работу 100 Дж и передал холодильнику 400 Дж теплоты. Определить коэффициент полезного действия цикла.</p>, <p><em>Задача №5.5.35 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(A=100\) Дж, \(Q_х=400\) Дж, \(\eta-?\)</p>, <p>Коэффициент полезного действия цикла \(\eta\) будем определять по такой формуле:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\;\;\;\;(1)\]</p>, <p>Известно, что сумма количества теплоты \(Q_х\), переданного газом холодильнику, и работы газа \(A\) равна количеству теплоты \(Q_н\), переданное нагревателем газу, то есть:</p>, <p>\[{Q_н} = {Q_х} + A\]</p>, <p>Тогда формула (1) примет вид:</p>, <p>\[\eta = \frac{A}{{{Q_х} + A}}\]</p>, <p>Численно КПД цикла \(\eta\) равен:</p>, <p>\[\eta = \frac{{100}}{{400 + 100}} = 0,2\]</p>]"
186;[<p>Тепловая машина работает по циклу Карно. Температура нагревателя 400 °C, холодильника 20 °C. Время выполнения одного цикла 1 секунда. Найти мощность двигателя, если количество тепла, получаемое от нагревателя за цикл, равно 1100 Дж.</p>, <p><em>Задача №5.5.36 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_н=400^\circ\) C, \(t_х=20^\circ\) C, \(\tau=1\) с, \(Q_н=1100\) Дж, \(N-?\)</p>, <p>Мощность двигателя \(N\) – это работа, совершаемая двигателем за единицу времени. Если за время \(\tau\) проходит один цикл, и газ совершает работу \(A\), то мощность двигателя можно найти по формуле:</p>, <p>\[N = \frac{A}{\tau }\;\;\;\;(1)\]</p>, <p>КПД любой тепловой машины \(\eta\) можно определять по формуле:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\]</p>, <p>Откуда:</p>, <p>\[A = \eta {Q_н}\;\;\;\;(2)\]</p>, <p>Если тепловая машина работает по циклу Карно, то она является идеальной. КПД идеальной тепловой машины также можно определить по формуле:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\;\;\;\;(3)\]</p>, <p>Подставим (3) в (2), а полученное – в (1), тогда:</p>, <p>\[N = \frac{{\left( {{T_н} – {T_х}} \right){Q_н}}}{{{T_н}\tau }}\]</p>, <p>Температуры нагревателя и холодильника следует перевести в Кельвины:</p>, <p>\[400^\circ\;C = 673\;К\]</p>, <p>\[20^\circ\;C = 293\;К\]</p>, <p>Посчитаем ответ:</p>, <p>\[N = \frac{{\left( {673 – 293} \right) \cdot 1100}}{{673 \cdot 1}} = 621,1\;Вт\]</p>]"
187;[<p>Газ в идеальной тепловой машине 70% теплоты, полученной от нагревателя с температурой 430 К, отдаёт холодильнику. Какова температура холодильника?</p>, <p><em>Задача №5.5.37 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(Q_х=0,7Q_н\), \(T_н=430\) К, \(T_х-?\)</p>, <p>Поскольку рассматриваемая тепловая машины является идеальной, то её коэффициент полезного действия можно определять сразу по двум следующим формулам:</p>, <p>\[\left\{ \begin{gathered}<br/> \eta = \frac{{{Q_н} – {Q_х}}}{{{Q_н}}} \;\;\;\;(1)\hfill \\<br/> \eta = \frac{{{T_н} – {T_х}}}{{{T_н}}} \;\;\;\;(2)\hfill \\<br/> \end{gathered} \right.\]</p>, <p>В условии говорится, что 70% теплоты, полученной от нагревателя, газ отдаёт холодильнику, то есть \(Q_х=0,7Q_н\), поэтому формула (1) примет вид:</p>, <p>\[\eta = \frac{{{Q_н} – 0,7{Q_н}}}{{{Q_н}}} = \frac{{0,3{Q_н}}}{{{Q_н}}} = 0,3\]</p>, <p>Тогда из формулы (2) следует, что:</p>, <p>\[\frac{{{T_н} – {T_х}}}{{{T_н}}} = 0,3\]</p>, <p>\[{T_н} – {T_х} = 0,3{T_н}\]</p>, <p>\[{T_х} = 0,7{T_н}\]</p>, <p>Посчитаем ответ к задаче:</p>, <p>\[{T_2} = 0,7 \cdot 430 = 301\;К = 28^\circ\;C \]</p>]"
188;[<p>Идеальная тепловая машина, работающая по циклу Карно, получает от нагревателя за каждый цикл 2500 Дж теплоты. Температура нагревателя 400 К, холодильника 300 К. Определить работу, совершаемую машиной за 1 цикл.</p>, <p><em>Задача №5.5.38 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(Q_н=2500\) Дж, \(T_н=400\) К, \(T_х=300\) К, \(A-?\)</p>, <p>Коэффициент полезного действия \(\eta\) любой тепловой машины легко определить по такой формуле:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\]</p>, <p>Откуда искомая работа машины за один цикл \(A\) равна:</p>, <p>\[A = \eta {Q_н}\;\;\;\;(1)\]</p>, <p>Так как рассматриваемая тепловая машина работает по циклу Карно, то есть она является идеальной, значит её КПД также можно определить по формуле:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\]</p>, <p>Подставим это выражение в формулу (1):</p>, <p>\[A = \frac{{\left( {{T_н} – {T_х}} \right){Q_н}}}{{{T_н}}}\]</p>, <p>Задача решена в общем виде, давайте произведём расчёт численного ответа:</p>, <p>\[A = \frac{{\left( {400 – 300} \right) \cdot 2500}}{{400}} = 625\;Дж\]</p>]"
189;[<p>В идеальной тепловой машине за счёт каждого килоджоуля теплоты, получаемой от нагревателя, совершается работа 300 Дж. Определить температуру нагревателя, если температура холодильника 17 °C.</p>, <p><em>Задача №5.5.39 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(Q_н=1\) кДж, \(A=300\) Дж, \(t_х=17^\circ\) C, \(T_н-?\)</p>, <p>Коэффициент полезного действия идеальной тепловой машины \(\eta\) можно определить сразу по двум формулам:</p>, <p>\[\left\{ \begin{gathered}<br/> \eta = \frac{A}{{{Q_н}}} \hfill \\<br/> \eta = \frac{{{T_н} – {T_х}}}{{{T_н}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Приравняем оба выражения, тогда получим:</p>, <p>\[\frac{{{T_н} – {T_х}}}{{{T_н}}} = \frac{A}{{{Q_н}}}\]</p>, <p>В левой части разделим почленно числитель на знаменатель, тогда:</p>, <p>\[1 – \frac{{{T_х}}}{{{T_н}}} = \frac{A}{{{Q_н}}}\]</p>, <p>\[\frac{{{T_х}}}{{{T_н}}} = 1 – \frac{A}{{{Q_н}}}\]</p>, <p>\[\frac{{{T_х}}}{{{T_н}}} = \frac{{{Q_н} – A}}{{{Q_н}}}\]</p>, <p>В итоге получим такую конечную формулу:</p>, <p>\[{T_н} = \frac{{{Q_н}{T_х}}}{{{Q_н} – A}}\]</p>, <p>Переведём температуру холодильника в систему СИ (то есть в Кельвины):</p>, <p>\[17^\circ\;C = 290\;К\]</p>, <p>Численно температура нагревателя \(T_н\) равна:</p>, <p>\[{T_н} = \frac{{1000 \cdot 290}}{{1000 – 300}} = 414,3\;К\]</p>]"
190;[<p>Двигатель работает по циклу Карно. Во сколько раз изменится его КПД, если при постоянной температуре холодильника 17 °C температуру нагревателя повысить со 127 до 447 °C?</p>, <p><em>Задача №5.5.40 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_х=17^\circ\) C, \(t_{н1}=127^\circ\) C, \(t_{н2}=447^\circ\) C, \(\frac{\eta_2}{\eta_1}-?\)</p>, <p>Коэффициент полезного действия двигателя \(\eta\) (КПД), работающего по циклу Карно, то есть являющегося идеальным, определяют по следующей формуле:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\]</p>, <p>Обратите своё внимание на то, что температуры в этой формуле фигурируют в шкале абсолютных температур (то есть в Кельвинах).</p>, <p>Тогда начальный КПД двигателя \(\eta_1\) при температуре нагревателя \(T_{н1}\) и КПД двигателя \(\eta_2\) при температуре нагревателя \(T_{н2}\) можно определить соответственно по следующим формулам:</p>, <p>\[\left\{ \begin{gathered}<br/> {\eta _1} = \frac{{{T_{н1}} – {T_х}}}{{{T_{н1}}}} \hfill \\<br/> {\eta _2} = \frac{{{T_{н2}} – {T_х}}}{{{T_{н2}}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Чтобы узнать во сколько раз изменится КПД, нужно найти отношение \(\frac{\eta_2}{\eta_1}\). Учитывая записанную выше систему, имеем:</p>, <p>\[\frac{{{\eta _2}}}{{{\eta _1}}} = \frac{{\left( {{T_{н2}} – {T_х}} \right){T_{н1}}}}{{\left( {{T_{н1}} – {T_х}} \right){T_{н2}}}}\]</p>, <p>Мы решили задачу в общем виде. Перед расчётом численного ответа, переведём температуры в Кельвины:</p>, <p>\[17^\circ\;C = 290\;К\]</p>, <p>\[127^\circ\;C = 400\;К\]</p>, <p>\[447^\circ\;C = 720\;К\]</p>, <p>Посчитаем ответ:</p>, <p>\[\frac{{{\eta _2}}}{{{\eta _1}}} = \frac{{\left( {720 – 290} \right) \cdot 400}}{{\left( {400 – 290} \right) \cdot 720}} = 2,17\]</p>]"
191;[<p>Тепловой двигатель работает по циклу Карно. Количество теплоты, отдаваемое холодильнику, равно 20 кДж. Определите, какое количество теплоты будет передаваться холодильнику, если температура холодильника уменьшится в 2 раза.</p>, <p><em>Задача №5.5.41 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(Q_{х1}=20\) кДж, \(T_{х2}=\frac{1}{2}T_{х1}\), \(Q_{х2}-?\)</p>, <p>Коэффициент полезного действия идеального теплового двигателя \(\eta\) (то есть работающего по циклу Карно) можно определить сразу по двум следующим формулам:</p>, <p>\[\left\{ \begin{gathered}<br/> \eta = \frac{{{T_н} – {T_х}}}{{{T_н}}} \hfill \\<br/> \eta = \frac{{{Q_н} – {Q_х}}}{{{Q_н}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Поделим почленно числитель на знаменатель в правых частях этих формул:</p>, <p>\[\left\{ \begin{gathered}<br/> \eta = 1 – \frac{{{T_х}}}{{{T_н}}} \hfill \\<br/> \eta = 1 – \frac{{{Q_х}}}{{{Q_н}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Тогда:</p>, <p>\[1 – \frac{{{T_х}}}{{{T_н}}} = 1 – \frac{{{Q_х}}}{{{Q_н}}}\]</p>, <p>\[\frac{{{T_х}}}{{{T_н}}} = \frac{{{Q_х}}}{{{Q_н}}}\]</p>, <p>\[\frac{{{Q_н}}}{{{T_н}}} = \frac{{{Q_х}}}{{{T_х}}}\]</p>, <p>Запишем это отношение для моментов до и после изменения температуры холодильника \(T_{х}\) (и передаваемого холодильнику количества теплоты \(Q_{х}\)). Температура нагревателя \(T_{н}\) и количество теплоты \(Q_{н}\), отдаваемого им, при этом не меняется.</p>, <p>\[\left\{ \begin{gathered}<br/> \frac{{{Q_н}}}{{{T_н}}} = \frac{{{Q_{х1}}}}{{{T_{х1}}}} \hfill \\<br/> \frac{{{Q_н}}}{{{T_н}}} = \frac{{{Q_{х2}}}}{{{T_{х2}}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Тогда:</p>, <p>\[\frac{{{Q_{х1}}}}{{{T_{х1}}}} = \frac{{{Q_{х2}}}}{{{T_{х2}}}}\]</p>, <p>\[{Q_{х2}} = {Q_{х1}}\frac{{{T_{х2}}}}{{{T_{х1}}}}\]</p>, <p>По условию задачи температура холодильника уменьшится в 2 раза, то есть \(T_{х2}=0,5T_{х1}\), поэтому:</p>, <p>\[{Q_{х2}} = {Q_{х1}}\frac{{0,5{T_{х1}}}}{{{T_{х1}}}}\]</p>, <p>\[{Q_{х2}} = 0,5{Q_{х1}}\]</p>, <p>Произведём вычисления:</p>, <p>\[{Q_{х2}} = 0,5 \cdot 20 \cdot {10^3} = 10000\;Дж = 10\;кДж\]</p>]"
192;[<p>Тепловая машина имеет максимальный КПД 35%. Определить температуру нагревателя, если температура холодильника 312 °C.</p>, <p><em>Задача №5.5.42 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(\eta=35\%\), \(t_х=312^\circ\) C, \(T_н-?\)</p>, <p>Тепловая машина будет иметь наибольший (максимальный) коэффициент полезного действия (КПД), если она будет работать по циклу Карно. Тогда КПД машины \(\eta\) можно определить из следующей формулы:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\;\;\;\;(1)\]</p>, <p>В правой части формулы поделим почленно числитель на знаменатель:</p>, <p>\[\eta = 1 – \frac{{{T_х}}}{{{T_н}}}\]</p>, <p>Тогда:</p>, <p>\[\frac{{{T_х}}}{{{T_н}}} = 1 – \eta \]</p>, <p>\[{T_н} = \frac{{{T_х}}}{{1 – \eta }}\]</p>, <p>Задача решена. Так как в формулу (1) температуры подставляются выраженными в абсолютной шкале температур, то переведём температуру холодильника \(t_х\) в Кельвины:</p>, <p>\[312^\circ\;C = 585\;К\]</p>, <p>Численно температура нагревателя \(T_н\) равна (КПД подставили в долях единицы):</p>, <p>\[{T_н} = \frac{{585}}{{1 – 0,35}} = 900\;К\]</p>]"
193;[<p>Коэффициент полезного действия тепловой машины равен 25%. В результате её усовершенствования тепло, получаемое от нагревателя, увеличилось на 10%, а тепло, отдаваемое холодильнику, осталось без изменения. Каким стал КПД?</p>, <p><em>Задача №5.5.43 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(\eta_1=25\%\), \(Q_{н2}=1,1Q_{н1}\), \(\eta_2-?\)</p>, <p>КПД \(\eta\) любой тепловой машины можно найти по формуле:</p>, <p>\[\eta = \frac{{{Q_н} – {Q_х}}}{{{Q_н}}}\]</p>, <p>Поделим почленно числитель на знаменатель в правой части формулы, тогда:</p>, <p>\[\eta = 1 – \frac{{{Q_х}}}{{{Q_н}}}\]</p>, <p>Запишем формулы для определения КПД до и после усовершенствования двигателя:</p>, <p>\[\left\{ \begin{gathered}<br/> {\eta _1} = 1 – \frac{{{Q_х}}}{{{Q_{н1}}}} \hfill \\<br/> {\eta _2} = 1 – \frac{{{Q_х}}}{{{Q_{н2}}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Так как по условию задачи после усовершенствования двигателя тепло, получаемое от нагревателя, увеличилось на 10% (\(Q_{н2}=1,1Q_{н1}\)), то:</p>, <p>\[\left\{ \begin{gathered}<br/> {\eta _1} = 1 – \frac{{{Q_х}}}{{{Q_{н1}}}} \;\;\;\;(1)\hfill \\<br/> {\eta _2} = 1 – \frac{{{Q_х}}}{{1,1{Q_{н1}}}} \;\;\;\;(2)\hfill \\<br/> \end{gathered} \right.\]</p>, <p>Из формулы (1) выразим количество теплоты \(Q_{н1}\):</p>, <p>\[\frac{{{Q_х}}}{{{Q_{н1}}}} = 1 – {\eta _1}\]</p>, <p>\[{Q_{н1}} = \frac{{{Q_х}}}{{1 – {\eta _1}}}\]</p>, <p>Полученное выражение подставим в формулу (2):</p>, <p>\[{\eta _2} = 1 – \frac{{{Q_х}\left( {1 – {\eta _1}} \right)}}{{1,1{Q_х}}}\]</p>, <p>\[{\eta _2} = 1 – \frac{{10}}{{11}}\left( {1 – {\eta _1}} \right)\]</p>, <p>Раскроем скобки в правой части:</p>, <p>\[{\eta _2} = 1 – \frac{{10}}{{11}} + \frac{{10}}{{11}}{\eta _1}\]</p>, <p>\[{\eta _2} = \frac{1}{{11}} + \frac{{10}}{{11}}{\eta _1}\]</p>, <p>\[{\eta _2} = \frac{{1 + 10{\eta _1}}}{{11}}\]</p>, <p>Посчитаем численный ответ:</p>, <p>\[{\eta _2} = \frac{{1 + 10 \cdot 0,25}}{{11}} = 0,32\]</p>]"
194;[<p>Тепловая машина с максимально возможным КПД имеет в качестве нагревателя резервуар с кипящей водой при температуре 100 °C, а в качестве холодильника – сосуд со льдом при 0 °C. Какая масса льда растает при совершении машиной работы 10 МДж?</p>, <p><em>Задача №5.5.44 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_н=100^\circ\) C, \(t_х=0^\circ\) C, \(A=10\) МДж, \(m-?\)</p>, <p>Так как в тепловой машине холодильником является сосуд со льдом, то при передаче холодильнику количества теплоты \(Q_х\) будет плавиться лёд некоторой массы \(m\). При этом справедлива формула:</p>, <p>\[{Q_х} = \lambda m\]</p>, <p>\[m = \frac{{{Q_х}}}{\lambda }\;\;\;\;(1)\]</p>, <p>Здесь \(\lambda\) – удельная теплота плавления льда, равна 330 кДж/кг.</p>, <p>Коэффициент полезного действия любой тепловой машины \(\eta\) можно определить по формуле:</p>, <p>\[\eta = \frac{A}{{{Q_н}}}\;\;\;\;(2)\]</p>, <p>Работа машины \(A\), количество теплоты \(Q_н\), переданное нагревателем, и количество теплоты \(Q_х\), отданное холодильнику, связаны формулой:</p>, <p>\[{Q_н} = {Q_х} + A\;\;\;\;(3)\]</p>, <p>Подставим выражение (3) в формулу (2):</p>, <p>\[\eta = \frac{A}{{{Q_х} + A}}\]</p>, <p>Перемножим это равенство “крест-накрест”:</p>, <p>\[A = \eta {Q_х} + \eta A\]</p>, <p>В левую сторону перенесём все члены с множителем \(A\), вынесем его за скобки, остальные оставим в правой и выразим количество теплоты \(Q_х\):</p>, <p>\[A\left( {1 – \eta } \right) = \eta {Q_х}\]</p>, <p>\[{Q_х} = \frac{{A\left( {1 – \eta } \right)}}{\eta } = A\left( {\frac{1}{\eta } – 1} \right)\;\;\;\;(4)\]</p>, <p>Поскольку рассматриваемая тепловая машина является идеальной, то её КПД \(\eta\) также можно находить по формуле:</p>, <p>\[\eta = \frac{{{T_н} – {T_х}}}{{{T_н}}}\]</p>, <p>Поставим полученное выражение в формулу (4):</p>, <p>\[{Q_х} = A\left( {\frac{{{T_н}}}{{{T_н} – {T_х}}} – 1} \right)\]</p>, <p>\[{Q_х} = A\frac{{{T_н} – {T_н} + {T_х}}}{{{T_н} – {T_х}}}\]</p>, <p>\[{Q_х} = \frac{{A{T_х}}}{{{T_н} – {T_х}}}\]</p>, <p>И наконец, подставим это выражение в формулу (1):</p>, <p>\[m = \frac{{A{T_х}}}{{\lambda \left( {{T_н} – {T_х}} \right)}}\]</p>, <p>Перед расчётом численного ответа, переведём температуры из градусов Цельсия в Кельвины:</p>, <p>\[0^\circ\;C = 273\;К\]</p>, <p>\[100^\circ\;C = 373\;К\]</p>, <p>Численно масса растаявшего льда \(m\) равна:</p>, <p>\[m = \frac{{10 \cdot {{10}^6} \cdot 273}}{{330 \cdot {{10}^3} \cdot \left( {373 – 273} \right)}} = 82,73\;кг\]</p>]"
